id_registro,estudiante,id_curso,nota,horas_estudio
2252,Sara Gomez,C03,3.2,0
160,Andres Mendoza,C04,3.4,14
866,Daniela Nieto,C03,3.2,7
3770,Santiago Rincon,C01,2.1,13
4575,Sofia Silva,C05,3.5,19
4246,Santiago Silva,C05,5.0,1
4510,Valeria Duran,C01,1.5,6
2541,Sara Salazar,C03,4.4,1
3300,Santiago Cabrera,C05,4.3,2
4330,Valeria Cabrera,C05,4.7,13
360,Andres Mendoza,C02,4.5,6
2274,Diego Duran,C01,2.8,14
4412,Mariana Mendoza,C05,5.0,10
2229,Alejandra Beltran,C01,3.0,4
1182,Camila Beltran,C03,4.6,19
2911,Miguel Mendoza,C01,2.6,14
3513,Sebastian Nieto,C04,2.5,8
4492,Carlos Ospina,C05,3.4,6
918,Tomas Beltran,C01,2.4,12
3108,Luis Herrera,C04,2.5,6
3268,Alejandra Silva,C04,2.8,9
3173,Mariana Nieto,C01,3.0,10
3400,Mateo Herrera,C04,4.4,12
3831,Miguel Silva,C02,4.9,19
1148,Gabriela Nieto,C01,3.0,0
3257,Luis Duran,C01,2.2,9
1882,Santiago Herrera,C01,2.3,0
3807,Sara Herrera,C03,4.3,4
4446,Mariana Salazar,C04,4.1,19
250,Valeria Rincon,C05,3.9,10
4776,Mariana Cabrera,C04,3.7,1
4348,Ana Martinez,C01,3.0,12
99,Sebastian Pardo,C01,2.1,15
4036,Miguel Gomez,C04,4.7,14
4321,Sofia Mendoza,C01,2.5,5
2894,Diego Rincon,C05,3.8,5
2251,Andres Vargas,C01,2.1,6
4139,Juan Salazar,C01,3.2,20
3540,Isabella Salazar,C01,4.2,6
1118,Mateo Pardo,C01,3.9,20
1306,Isabella Cabrera,C03,,3
4176,Laura Gomez,C02,4.4,15
3573,Sara Vargas,C02,3.7,16
3932,Paula Vargas,C05,4.0,4
3215,Laura Vargas,C04,2.7,12
568,Laura Ospina,C01,3.3,1
46,Ana Gomez,C02,2.1,20
1728,Mateo Gomez,C05,3.8,9
3804,Daniela Beltran,C02,4.4,15
116,Andres Beltran,C02,3.5,9
83,Nicolas Duran,C01,2.8,9
2965,Mateo Castro,C01,2.9,6
3752,Ana Ospina,C05,4.4,10
4794,Gabriela Nieto,C01,3.1,15
3842,Alejandra Cabrera,C03,4.7,4
3888,Ana Gomez,C05,4.4,11
1025,Isabella Nieto,C03,4.8,13
4499,Miguel Cabrera,C02,3.9,12
3079,Sofia Beltran,C02,5.0,9
2591,Valeria Pardo,C04,4.0,5
833,Laura Silva,C01,2.1,10
1827,Paula Cabrera,C03,3.5,18
3046,Miguel Martinez,C05,3.7,3
4685,Diego Mendoza,C05,3.8,5
3337,Juan Gomez,C01,1.9,16
3093,Isabella Beltran,C03,4.5,8
2830,Daniela Ospina,C05,3.8,3
2032,Daniela Nieto,C05,4.9,20
3512,Juan Rojas,C05,4.6,10
3504,Sofia Gomez,C05,3.8,1
1006,Diego Nieto,C04,3.6,9
2301,Luis Ospina,C02,4.3,12
4678,Sara Rincon,C03,5.0,1
4957,Paula Mendoza,C04,3.0,9
182,Carlos Nieto,C01,2.5,6
2737,Luis Silva,C05,4.6,16
3933,Ana Duran,C05,3.2,13
3621,Diego Gomez,C01,2.2,7
3109,Camila Duran,C04,4.7,15
4091,Sofia Rincon,C02,4.6,10
3960,Luis Mendoza,C04,1.2,16
1697,Daniela Herrera,C02,3.0,6
4001,Diego Ospina,C04,3.3,16
2271,Sara Herrera,C02,2.9,14
3477,Carlos Nieto,C02,2.1,12
3671,Diego Duran,C03,3.5,0
1552,Paula Cabrera,C02,4.0,15
784,Diego Cabrera,C02,4.1,3
1214,Camila Duran,C04,3.4,0
4882,Mateo Gomez,C05,2.8,8
1880,Isabella Beltran,C04,4.9,16
4261,Mariana Silva,C01,2.5,2
3239,Santiago Salazar,C04,3.4,7
1735,Ana Salazar,C01,2.3,0
3004,Sara Rojas,C03,,17
2027,Gabriela Pardo,C02,4.5,2
4938,Sebastian Mendoza,C05,4.1,9
3717,Andres Beltran,C02,,0
3438,Juan Gomez,C05,3.0,12
1493,Ana Duran,C02,3.9,16
253,Tomas Duran,C02,3.5,11
552,Diego Nieto,C01,2.8,12
2885,Miguel Castro,C04,2.8,10
2854,Sofia Beltran,C01,2.7,2
1664,Laura Castro,C02,4.3,14
4683,Gabriela Herrera,C05,3.4,5
2174,Paula Rojas,C02,3.3,0
2955,Mateo Herrera,C04,2.3,16
425,Laura Castro,C03,,20
1539,Alejandra Rincon,C05,3.6,15
3591,Alejandra Duran,C05,4.2,12
2397,Isabella Rojas,C02,4.1,17
2268,Felipe Rincon,C02,3.9,15
2345,Alejandra Silva,C02,4.2,8
1845,Gabriela Rojas,C05,4.2,12
267,Miguel Gomez,C05,3.5,11
4837,Valeria Duran,C05,3.1,6
261,Mariana Pardo,C05,4.6,10
2119,Diego Salazar,C04,5.0,4
4596,Alejandra Duran,C03,4.6,17
639,Valeria Beltran,C01,3.3,17
1742,Paula Cabrera,C01,3.5,6
999,Valeria Rojas,C04,3.8,2
2640,Luis Martinez,C04,3.4,9
4554,Diego Martinez,C02,3.6,9
3830,Ana Duran,C01,3.2,20
4997,Isabella Silva,C02,4.1,13
4187,Ana Salazar,C03,5.0,10
1245,Felipe Ospina,C05,4.7,0
681,Daniela Beltran,C01,3.3,11
4656,Andres Rojas,C04,2.8,17
870,Sebastian Rojas,C03,4.3,5
1167,Paula Silva,C01,2.6,3
1683,Diego Martinez,C03,3.8,10
4177,Tomas Castro,C02,4.4,10
1397,Sebastian Vargas,C01,2.5,19
3558,Carlos Martinez,C03,4.8,17
828,Sofia Gomez,C01,3.0,2
392,Nicolas Herrera,C04,2.8,15
383,Daniela Rincon,C01,3.0,1
2890,Mateo Mendoza,C04,3.1,11
4713,Nicolas Martinez,C02,2.2,15
3169,Nicolas Salazar,C05,3.2,5
336,Camila Castro,C03,4.7,0
3898,Felipe Pardo,C05,4.4,4
595,Felipe Ospina,C03,5.0,12
3168,Carlos Vargas,C04,2.2,13
4352,Tomas Cabrera,C02,4.3,11
1908,Sara Rojas,C03,4.7,10
2831,Mariana Herrera,C03,4.7,8
3870,Gabriela Gomez,C03,4.9,7
3080,Mateo Vargas,C02,3.6,12
4897,Nicolas Pardo,C03,4.9,11
3769,Luis Nieto,C03,4.2,7
2467,Felipe Gomez,C04,3.4,20
818,Santiago Nieto,C05,4.1,7
3935,Carlos Beltran,C01,3.4,9
48,Laura Vargas,C01,2.6,7
4269,Ana Nieto,C03,3.5,18
4417,Mateo Ospina,C03,3.3,14
1775,Miguel Ospina,C05,2.4,9
3072,Sofia Duran,C05,4.3,10
4665,Mariana Duran,C04,2.9,4
156,Paula Salazar,C03,4.4,19
2561,Luis Herrera,C02,3.9,6
3256,Diego Nieto,C04,2.8,6
2891,Santiago Rojas,C01,3.8,7
1606,Miguel Rojas,C01,3.2,11
4364,Juan Nieto,C04,,0
1996,Gabriela Duran,C04,2.7,15
3820,Felipe Gomez,C05,3.9,13
1997,Laura Rincon,C04,3.5,17
4327,Sofia Beltran,C04,3.5,7
2701,Luis Ospina,C02,3.7,2
1275,Laura Cabrera,C03,4.4,5
4254,Juan Nieto,C05,4.0,11
874,Juan Martinez,C02,4.0,15
1299,Ana Rojas,C01,2.1,4
4955,Miguel Beltran,C02,4.5,15
4984,Miguel Rojas,C03,4.9,1
4513,Andres Gomez,C03,4.5,12
4062,Ana Beltran,C05,4.3,20
936,Mateo Cabrera,C04,2.9,0
3774,Nicolas Mendoza,C05,4.4,4
2134,Tomas Rincon,C05,3.6,6
2443,Juan Silva,C03,3.6,7
1748,Ana Martinez,C03,3.1,12
105,Juan Mendoza,C05,3.9,15
2338,Alejandra Ospina,C04,3.6,3
1334,Juan Nieto,C03,5.0,3
4501,Miguel Cabrera,C01,2.9,8
2486,Carlos Castro,C01,2.3,18
4767,Luis Gomez,C05,5.0,2
4676,Alejandra Gomez,C05,4.1,5
3347,Mateo Castro,C05,3.0,8
590,Ana Vargas,C03,,8
1892,Isabella Mendoza,C03,5.0,3
4229,Luis Gomez,C01,3.3,15
2820,Camila Duran,C03,3.4,20
171,Luis Vargas,C02,5.0,10
969,Sara Silva,C01,3.6,0
2871,Mariana Mendoza,C01,2.8,12
404,Daniela Nieto,C03,4.8,0
2788,Gabriela Cabrera,C05,3.1,2
4698,Sara Nieto,C05,4.6,17
3766,Gabriela Rojas,C01,3.7,1
2041,Andres Herrera,C02,3.2,19
1550,Sofia Castro,C05,3.5,14
655,Mateo Rojas,C04,4.3,18
827,Nicolas Cabrera,C01,2.9,8
767,Sofia Silva,C01,2.6,15
2326,Isabella Mendoza,C02,4.2,0
3980,Mateo Beltran,C03,5.0,13
3011,Diego Cabrera,C05,4.2,17
2855,Diego Gomez,C04,3.0,18
1500,Gabriela Vargas,C02,3.9,17
3758,Juan Rojas,C01,3.5,1
906,Andres Gomez,C03,4.2,4
2206,Mateo Beltran,C01,3.4,19
4393,Daniela Ospina,C05,3.7,15
2432,Camila Vargas,C05,,12
264,Santiago Castro,C05,3.0,10
1358,Felipe Cabrera,C02,4.3,14
2817,Ana Cabrera,C04,3.3,10
1144,Diego Duran,C04,3.4,15
3610,Luis Martinez,C05,4.3,16
2726,Gabriela Salazar,C04,3.9,0
997,Nicolas Cabrera,C04,3.6,20
439,Daniela Nieto,C02,3.5,18
732,Valeria Vargas,C05,4.0,18
4822,Carlos Martinez,C03,5.0,12
2584,Alejandra Salazar,C02,4.4,4
4667,Santiago Martinez,C03,4.8,0
3501,Miguel Duran,C05,4.5,4
4105,Paula Rincon,C03,4.2,4
1810,Sebastian Cabrera,C04,2.8,2
2016,Nicolas Beltran,C05,4.6,16
597,Sofia Martinez,C03,4.7,12
922,Felipe Salazar,C02,2.8,6
1508,Daniela Cabrera,C01,2.0,13
4154,Sofia Rojas,C01,2.7,6
4763,Juan Martinez,C04,3.1,9
3107,Isabella Rincon,C05,5.0,7
3059,Isabella Castro,C02,,11
3760,Laura Vargas,C05,5.0,18
4674,Sofia Beltran,C05,4.3,13
2365,Felipe Duran,C05,2.9,16
4372,Gabriela Beltran,C04,3.7,6
3040,Ana Martinez,C01,3.4,14
2929,Tomas Ospina,C03,2.8,0
1771,Diego Beltran,C02,3.9,9
3228,Camila Herrera,C01,3.1,2
1695,Carlos Ospina,C04,3.3,10
2619,Juan Rincon,C05,4.1,16
1338,Isabella Ospina,C03,4.2,2
3012,Diego Gomez,C01,3.2,6
2183,Nicolas Nieto,C04,3.0,0
1929,Daniela Beltran,C04,4.1,4
1727,Alejandra Rojas,C02,4.1,2
2580,Isabella Gomez,C04,,4
3069,Valeria Martinez,C05,,9
3962,Sofia Rincon,C02,4.1,19
3442,Valeria Vargas,C03,5.0,0
428,Diego Mendoza,C02,4.0,18
2145,Andres Vargas,C01,3.2,15
1818,Santiago Martinez,C01,2.5,12
4764,Daniela Ospina,C05,4.3,5
1140,Sebastian Duran,C04,4.5,10
2367,Tomas Castro,C03,,4
4946,Alejandra Martinez,C02,2.9,2
3248,Miguel Gomez,C03,3.8,16
3380,Nicolas Cabrera,C01,3.5,15
1207,Laura Mendoza,C02,3.6,3
1134,Camila Martinez,C02,3.4,18
3159,Carlos Herrera,C03,5.0,15
1548,Santiago Castro,C02,3.9,3
1460,Diego Herrera,C03,3.5,20
3601,Alejandra Rojas,C04,3.5,5
694,Felipe Cabrera,C01,4.2,3
892,Felipe Castro,C02,3.6,6
2949,Isabella Salazar,C04,,11
2044,Diego Silva,C02,3.2,7
503,Gabriela Pardo,C01,1.9,11
1384,Carlos Beltran,C05,4.5,2
3887,Camila Gomez,C01,3.5,11
913,Nicolas Gomez,C01,1.9,10
4587,Sara Gomez,C02,2.6,17
1682,Andres Silva,C03,3.7,10
1287,Mateo Ospina,C04,3.2,1
407,Diego Duran,C03,5.0,13
1112,Isabella Mendoza,C04,4.2,10
4476,Alejandra Cabrera,C03,3.5,18
3476,Camila Rincon,C04,2.7,9
1238,Carlos Duran,C05,4.8,3
3626,Carlos Nieto,C03,5.0,7
4442,Laura Pardo,C03,4.7,14
3177,Camila Vargas,C02,4.0,16
864,Felipe Rojas,C03,4.1,10
367,Sara Martinez,C03,3.5,7
4357,Laura Martinez,C01,1.8,11
33,Ana Herrera,C05,3.3,2
2808,Diego Duran,C04,3.7,16
4054,Laura Rojas,C04,3.0,13
3311,Nicolas Martinez,C01,2.8,16
4171,Santiago Silva,C02,5.0,14
1645,Mariana Duran,C03,4.3,2
3670,Luis Rojas,C01,4.4,4
4547,Miguel Rojas,C04,3.1,10
2858,Nicolas Nieto,C02,4.2,10
4738,Ana Pardo,C04,4.1,20
1032,Juan Gomez,C02,5.0,16
3356,Sofia Salazar,C01,2.6,7
3825,Sofia Silva,C04,2.8,5
2162,Laura Pardo,C04,4.2,5
2311,Juan Beltran,C05,2.9,14
2856,Alejandra Gomez,C01,2.4,0
2382,Tomas Mendoza,C05,4.4,18
291,Ana Gomez,C02,3.2,10
2829,Luis Salazar,C04,4.3,5
770,Tomas Pardo,C04,3.1,14
3927,Camila Nieto,C05,3.0,18
4103,Luis Cabrera,C01,2.4,20
4401,Nicolas Duran,C01,4.7,17
743,Nicolas Martinez,C05,3.1,17
1840,Camila Silva,C03,5.0,12
106,Ana Castro,C04,,15
4150,Laura Castro,C01,2.7,15
4441,Felipe Rojas,C02,4.2,13
1676,Ana Salazar,C03,3.1,15
674,Sebastian Nieto,C03,4.7,1
1239,Isabella Salazar,C02,4.0,13
4004,Sofia Cabrera,C02,3.3,14
13,Sebastian Martinez,C02,4.5,18
3393,Sebastian Rincon,C02,3.6,12
1918,Sebastian Herrera,C03,4.1,16
2969,Nicolas Rincon,C02,4.8,4
3666,Paula Cabrera,C05,3.6,6
3988,Carlos Gomez,C05,4.1,4
49,Valeria Rojas,C05,3.6,11
4980,Paula Pardo,C03,4.7,5
4893,Ana Beltran,C01,3.4,9
1897,Daniela Rojas,C05,4.5,9
1890,Andres Nieto,C03,4.2,3
2905,Laura Nieto,C01,2.7,6
697,Valeria Cabrera,C03,5.0,9
3779,Andres Mendoza,C03,4.1,4
2170,Santiago Vargas,C05,2.6,1
2453,Mariana Gomez,C03,3.1,16
2309,Carlos Mendoza,C05,4.0,19
4275,Laura Rojas,C05,2.3,15
4695,Mariana Cabrera,C01,3.2,18
4989,Santiago Rojas,C01,2.7,2
2198,Ana Silva,C04,3.6,17
217,Camila Silva,C01,2.1,16
2292,Camila Beltran,C02,4.4,1
764,Laura Gomez,C03,3.7,6
532,Sara Pardo,C03,4.4,1
3246,Andres Rincon,C01,3.4,20
2171,Felipe Salazar,C03,4.7,9
4368,Luis Vargas,C04,2.4,17
421,Nicolas Silva,C05,2.7,13
2978,Valeria Herrera,C04,3.6,0
4059,Juan Duran,C03,5.0,20
3541,Felipe Ospina,C05,3.8,15
4039,Nicolas Vargas,C02,3.2,9
3428,Sebastian Silva,C05,4.5,20
1546,Sofia Silva,C02,3.9,13
577,Tomas Beltran,C04,3.4,18
2124,Tomas Silva,C05,4.5,16
1600,Mariana Pardo,C02,3.6,0
4708,Andres Beltran,C03,3.7,2
1203,Tomas Nieto,C01,2.7,8
4067,Nicolas Salazar,C04,3.4,15
3771,Santiago Gomez,C02,4.3,1
2901,Santiago Rincon,C04,2.6,1
1687,Paula Vargas,C04,3.8,6
668,Diego Salazar,C02,3.4,19
4283,Felipe Gomez,C05,5.0,12
1365,Santiago Duran,C02,4.2,11
2508,Luis Herrera,C02,4.1,15
2187,Tomas Martinez,C04,3.3,7
834,Sara Beltran,C03,3.5,19
309,Camila Silva,C05,4.8,13
248,Andres Nieto,C05,3.9,20
4662,Gabriela Gomez,C01,3.9,17
1512,Nicolas Salazar,C02,4.3,11
30,Juan Beltran,C05,4.2,15
3885,Mariana Vargas,C01,4.6,5
3736,Ana Rincon,C01,3.3,1
2553,Juan Martinez,C01,2.9,14
2835,Andres Salazar,C02,4.4,18
760,Sara Rojas,C02,3.3,17
3439,Mariana Silva,C04,2.8,3
602,Nicolas Duran,C03,4.2,14
4992,Gabriela Ospina,C05,3.6,15
2362,Sofia Salazar,C04,3.3,15
1163,Mateo Salazar,C04,,8
3853,Ana Castro,C02,3.8,18
4224,Paula Martinez,C03,4.5,7
1860,Diego Gomez,C01,3.2,11
1324,Mariana Martinez,C04,3.5,17
2056,Juan Pardo,C03,5.0,2
3886,Isabella Rincon,C02,4.8,20
4944,Isabella Vargas,C02,3.9,11
2106,Daniela Silva,C04,3.8,15
4048,Valeria Rojas,C05,4.3,14
818,Santiago Nieto,C05,4.1,7
4710,Sebastian Cabrera,C05,2.5,18
2921,Mateo Herrera,C01,2.8,16
4682,Laura Ospina,C03,4.5,8
3505,Nicolas Duran,C03,2.5,18
3974,Mariana Salazar,C01,3.6,2
1459,Juan Duran,C04,3.5,9
1685,Paula Mendoza,C04,3.0,18
2617,Luis Salazar,C04,2.8,2
1190,Nicolas Beltran,C03,4.8,6
2897,Felipe Rincon,C04,3.8,10
2685,Alejandra Cabrera,C05,4.6,15
4593,Luis Herrera,C04,1.8,12
549,Camila Salazar,C02,2.5,12
3775,Diego Duran,C01,2.4,17
3386,Diego Martinez,C03,3.6,5
114,Camila Martinez,C05,3.3,13
470,Carlos Castro,C04,3.4,14
2080,Santiago Cabrera,C03,4.6,2
4916,Santiago Vargas,C05,3.6,9
4130,Sebastian Pardo,C02,3.8,4
1170,Isabella Silva,C05,3.0,10
2900,Diego Herrera,C05,4.1,8
2545,Sebastian Mendoza,C01,3.7,2
4094,Andres Duran,C05,3.4,17
1304,Isabella Rincon,C05,4.5,3
1803,Laura Cabrera,C01,2.3,16
4926,Daniela Nieto,C03,3.1,15
4803,Miguel Vargas,C04,2.5,14
793,Sebastian Rojas,C05,4.8,7
2257,Santiago Silva,C03,3.4,13
3235,Andres Cabrera,C05,3.8,16
4309,Mateo Duran,C05,3.8,9
945,Luis Vargas,C01,4.0,15
1721,Luis Salazar,C03,4.0,5
378,Sara Rojas,C05,4.2,1
772,Sebastian Duran,C03,4.7,0
4065,Nicolas Cabrera,C02,4.9,2
1152,Mateo Rojas,C04,2.2,13
1561,Paula Gomez,C01,2.7,8
4818,Sofia Cabrera,C03,3.6,7
3485,Isabella Beltran,C05,4.0,16
3649,Mateo Ospina,C04,3.6,7
1492,Nicolas Rojas,C02,3.9,8
548,Andres Castro,C02,3.7,11
3765,Mateo Vargas,C05,3.5,10
967,Laura Duran,C02,5.0,12
1058,Alejandra Rincon,C04,2.9,14
3062,Daniela Rincon,C04,1.7,2
178,Santiago Pardo,C02,3.3,12
2244,Camila Martinez,C02,2.7,4
221,Laura Mendoza,C04,4.5,3
3548,Isabella Castro,C03,3.9,15
987,Carlos Vargas,C01,2.6,17
3780,Sebastian Castro,C03,4.8,19
2348,Tomas Rojas,C04,2.4,6
3576,Sara Silva,C05,2.9,15
462,Nicolas Ospina,C02,3.4,1
1281,Valeria Salazar,C04,4.6,13
816,Paula Beltran,C01,2.7,20
660,Daniela Nieto,C03,3.7,7
2178,Mateo Mendoza,C03,4.4,6
4774,Felipe Herrera,C04,,20
3833,Paula Salazar,C04,3.0,2
3983,Sofia Nieto,C04,3.3,19
2350,Alejandra Nieto,C03,4.0,3
123,Luis Beltran,C02,3.3,11
3008,Luis Mendoza,C04,3.5,13
2433,Juan Rojas,C04,2.7,1
2245,Sebastian Beltran,C04,3.8,13
1854,Sebastian Martinez,C04,3.4,5
3044,Paula Beltran,C01,3.9,1
3608,Laura Rojas,C05,4.1,0
1768,Gabriela Salazar,C04,3.0,13
3394,Sofia Gomez,C02,5.0,2
4519,Sara Silva,C01,2.9,16
2168,Diego Pardo,C02,3.1,12
4664,Alejandra Duran,C03,4.9,8
2025,Santiago Herrera,C03,4.3,4
712,Gabriela Pardo,C01,2.4,16
161,Nicolas Pardo,C05,4.4,9
4759,Sebastian Rincon,C01,3.5,5
3829,Sofia Ospina,C03,2.8,5
2610,Isabella Silva,C02,3.6,1
4618,Camila Cabrera,C02,3.6,2
2066,Diego Rojas,C04,4.9,16
140,Andres Mendoza,C05,4.5,1
2573,Daniela Herrera,C03,3.9,18
4995,Diego Rojas,C02,3.2,20
4925,Luis Gomez,C04,3.7,16
5,Diego Rojas,C01,2.3,4
334,Miguel Vargas,C05,4.2,8
2790,Miguel Mendoza,C04,3.9,17
2310,Diego Cabrera,C01,,19
878,Sebastian Mendoza,C01,2.2,11
3497,Mateo Duran,C05,4.9,18
4947,Valeria Cabrera,C04,,10
4769,Sofia Castro,C04,3.2,2
2576,Santiago Nieto,C03,4.2,18
1719,Juan Pardo,C05,3.2,6
4746,Camila Gomez,C03,4.0,1
3162,Santiago Silva,C02,2.7,11
3756,Mariana Beltran,C04,3.0,1
3237,Luis Ospina,C02,3.1,16
2161,Laura Rojas,C02,3.9,16
2989,Daniela Herrera,C01,2.1,16
507,Sebastian Mendoza,C05,5.0,6
4179,Sofia Nieto,C05,3.7,5
2606,Laura Herrera,C04,2.8,3
3339,Alejandra Mendoza,C05,3.9,13
1050,Alejandra Silva,C05,3.1,2
3549,Carlos Rojas,C02,3.4,11
1812,Nicolas Beltran,C02,4.6,10
204,Tomas Salazar,C04,3.1,11
4131,Tomas Ospina,C03,3.6,14
844,Isabella Herrera,C04,3.6,19
2330,Felipe Vargas,C04,3.0,13
943,Felipe Silva,C02,4.0,12
58,Valeria Cabrera,C04,3.2,14
2883,Andres Duran,C01,2.7,20
3200,Mariana Herrera,C04,2.9,3
4753,Sofia Cabrera,C01,3.2,6
1458,Sara Gomez,C02,3.1,7
226,Diego Nieto,C05,3.6,20
4294,Camila Martinez,C03,3.8,17
2306,Carlos Rojas,C05,3.6,3
3466,Sebastian Castro,C01,3.6,7
4149,Alejandra Pardo,C04,3.2,10
3365,Nicolas Castro,C02,4.5,9
1598,Carlos Beltran,C01,2.6,18
4396,Valeria Martinez,C03,4.8,17
3550,Isabella Rojas,C01,3.7,18
2108,Camila Silva,C01,3.7,5
2672,Mariana Duran,C02,3.0,13
1844,Sara Mendoza,C04,3.8,8
2800,Ana Cabrera,C05,3.1,0
4190,Miguel Rojas,C03,4.5,8
2495,Felipe Beltran,C02,4.2,5
2903,Sara Nieto,C03,4.3,9
461,Nicolas Ospina,C01,4.1,5
2070,Sebastian Castro,C05,2.8,5
2069,Tomas Cabrera,C01,2.2,1
1106,Felipe Martinez,C02,3.8,13
2846,Sara Duran,C02,3.8,17
2195,Sara Martinez,C05,3.9,10
4120,Sara Duran,C02,5.0,13
2204,Miguel Ospina,C02,5.0,6
1518,Diego Mendoza,C02,3.9,14
2797,Diego Silva,C04,3.2,12
3419,Miguel Salazar,C04,3.1,2
3346,Daniela Pardo,C03,5.0,3
3555,Carlos Mendoza,C01,2.8,18
2057,Daniela Herrera,C01,3.2,2
4833,Mariana Herrera,C04,3.5,2
4927,Miguel Pardo,C05,3.0,2
4468,Mariana Duran,C04,,7
2710,Juan Herrera,C01,3.6,1
4140,Nicolas Salazar,C05,4.3,13
3890,Mariana Nieto,C04,4.6,2
2103,Isabella Vargas,C03,4.0,5
4445,Gabriela Cabrera,C03,4.3,12
753,Paula Ospina,C01,3.6,8
1852,Mariana Duran,C01,3.8,2
2850,Tomas Nieto,C02,4.6,3
4221,Andres Nieto,C03,,3
4409,Mariana Herrera,C01,3.5,6
1797,Andres Vargas,C01,3.3,12
1007,Laura Beltran,C04,3.5,6
1394,Sara Herrera,C01,2.6,15
1126,Valeria Silva,C05,4.8,7
774,Valeria Beltran,C01,3.0,1
3321,Miguel Castro,C02,5.0,15
2031,Sara Martinez,C03,5.0,16
2525,Laura Nieto,C03,5.0,4
3506,Daniela Vargas,C02,2.6,2
3398,Camila Silva,C03,3.2,2
4898,Santiago Pardo,C01,3.4,8
2470,Mateo Salazar,C04,3.1,10
2795,Alejandra Herrera,C03,5.0,0
4693,Camila Castro,C04,2.7,12
2805,Tomas Nieto,C03,4.0,0
2120,Camila Vargas,C01,3.4,14
2846,Sara Duran,C02,3.8,17
44,Valeria Rincon,C01,3.9,4
4504,Gabriela Rojas,C04,4.2,11
1091,Sara Mendoza,C01,2.1,4
3676,Camila Ospina,C02,5.0,15
1154,Carlos Herrera,C04,5.0,19
2895,Tomas Silva,C01,3.1,1
355,Juan Cabrera,C01,2.9,7
4806,Nicolas Vargas,C04,4.0,1
1174,Mateo Duran,C01,4.0,9
2153,Sebastian Herrera,C01,2.3,19
3173,Mariana Nieto,C01,3.0,10
3065,Miguel Ospina,C03,4.6,6
1187,Sara Silva,C04,3.1,14
800,Sara Beltran,C03,4.4,6
2979,Sebastian Duran,C02,3.9,18
2670,Laura Silva,C04,3.7,0
1393,Laura Salazar,C02,4.0,4
4964,Laura Castro,C04,3.9,20
4093,Santiago Castro,C04,3.5,3
4675,Miguel Mendoza,C02,,5
4205,Sofia Gomez,C01,2.7,13
113,Ana Nieto,C03,4.5,17
493,Juan Mendoza,C03,2.7,12
241,Ana Vargas,C05,4.2,1
1899,Mateo Ospina,C04,3.9,6
1156,Santiago Rincon,C01,3.1,20
4807,Carlos Beltran,C04,2.5,15
4311,Alejandra Rojas,C02,4.2,9
1179,Santiago Salazar,C03,4.6,17
3956,Sara Ospina,C04,4.4,10
311,Ana Ospina,C02,4.1,7
4018,Gabriela Beltran,C03,5.0,12
1609,Mariana Castro,C04,2.9,19
4003,Tomas Nieto,C03,4.5,1
637,Juan Castro,C04,2.8,2
2361,Santiago Rincon,C03,4.0,9
4076,Sebastian Ospina,C02,4.6,18
3943,Santiago Vargas,C02,4.2,11
4919,Camila Martinez,C04,4.6,20
3922,Mateo Rincon,C04,2.5,14
1931,Valeria Martinez,C04,2.8,8
1684,Camila Mendoza,C01,2.5,1
1061,Miguel Gomez,C03,3.7,11
1884,Mariana Cabrera,C04,4.5,2
3209,Sofia Nieto,C05,3.3,1
1315,Felipe Gomez,C02,4.5,1
4630,Sara Rincon,C03,3.3,16
2654,Laura Castro,C04,4.0,15
307,Santiago Nieto,C01,3.4,0
624,Nicolas Vargas,C03,3.4,7
2993,Mariana Martinez,C01,2.9,12
2647,Santiago Nieto,C03,3.9,19
3985,Sara Ospina,C03,5.0,2
1966,Valeria Vargas,C03,2.8,14
3382,Santiago Duran,C02,3.1,13
3055,Tomas Nieto,C03,4.1,8
4347,Felipe Rincon,C03,3.9,5
281,Ana Gomez,C05,4.5,2
1153,Miguel Mendoza,C05,3.7,14
1785,Sara Ospina,C04,3.0,1
808,Paula Cabrera,C05,5.0,18
2620,Alejandra Mendoza,C03,4.0,16
2496,Santiago Ospina,C03,5.0,2
203,Carlos Ospina,C04,2.5,20
710,Alejandra Gomez,C05,4.9,5
4315,Miguel Rincon,C02,2.9,18
3360,Mariana Nieto,C04,3.0,14
2441,Diego Rincon,C05,3.3,8
3422,Juan Beltran,C01,2.1,4
3041,Miguel Castro,C05,4.6,2
4961,Paula Pardo,C04,3.6,15
983,Tomas Castro,C01,4.0,1
3649,Mateo Ospina,C04,3.6,7
1451,Carlos Herrera,C02,3.6,12
566,Mariana Pardo,C02,3.6,15
4758,Carlos Gomez,C03,5.0,14
53,Sara Beltran,C01,2.3,3
2638,Luis Vargas,C04,3.7,11
4527,Valeria Herrera,C02,4.1,0
2819,Nicolas Cabrera,C04,3.5,7
234,Carlos Rojas,C02,,20
2288,Laura Martinez,C01,,5
4137,Laura Mendoza,C05,3.8,17
3710,Miguel Herrera,C05,4.3,12
671,Sebastian Ospina,C01,3.6,3
3643,Andres Salazar,C03,,3
2961,Miguel Vargas,C02,4.2,3
1262,Santiago Cabrera,C03,3.5,7
1219,Carlos Herrera,C01,2.2,16
238,Miguel Herrera,C05,5.0,0
362,Valeria Vargas,C02,3.9,6
2478,Andres Mendoza,C05,5.0,10
1816,Gabriela Beltran,C01,3.1,13
1474,Felipe Rincon,C05,3.6,3
565,Ana Castro,C04,4.2,17
